AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Retention
94,9.869606637835751,927.7430239565606,Basic,Electronic check,Yes,TV Shows,Yes,Computer,24.525953258502955,50.92253491206898,44,Comedy,2.898327886528814,4,Male,10,No,Yes,BXICXP3AD7,0,1
23,9.335622828071823,214.719325045652,Basic,Mailed check,No,Both,No,Mobile,37.1169658421793,47.786240908965326,45,Comedy,4.577864090200061,9,Male,22,Yes,Yes,3HSZUJ4N4F,0,1
65,5.491643529520903,356.9568294188587,Premium,Bank transfer,No,TV Shows,Yes,Computer,39.94018884875624,59.3537056405289,19,Action,4.337731845042448,1,Female,23,Yes,Yes,SWD7LYTD9E,0,1
73,12.169887642924763,1136.7769296962924,Standard,Electronic check,Yes,TV Shows,Yes,Computer,27.17135310727376,8.49711992755248,36,Comedy,1.2240300498655523,4,Missing,16,Yes,Yes,WNYX39NL5W,0,1
118,11.312002404336855,1334.8162837117488,Premium,Credit card,Yes,Movies,No,Computer,18.56298186173477,82.05478997596546,21,Action,1.0551065422506087,5,Female,21,Yes,Yes,PAPP9BNPZA,0,1
89,8.18272198418829,728.2622565927579,Standard,Credit card,No,Movies,No,Mobile,19.77449412063955,156.438144619265,16,Sci-Fi,1.8807525127678584,7,Female,13,No,Yes,3G8L5NAW23,0,1
105,8.88581041235452,933.0100932972246,Premium,Missing,Yes,Movies,Yes,Computer,6.650081273859782,106.37744291835853,29,Action,2.868028541037344,7,Male,24,Yes,Yes,1KB02AC1A8,0,1
97,10.577580395112877,614.1966063716278,Basic,Credit card,No,TV Shows,No,TV,37.56044781522686,58.20395970791126,20,Fantasy,3.154774122368029,9,Male,17,Yes,Yes,KJ4SW2VMY4,0,1
39,16.892812718998744,658.819696040951,Missing,Bank transfer,Yes,Both,No,Mobile,32.41816435383461,71.2304886243345,11,Comedy,1.7690855703224142,0,Female,9,No,Yes,84IZQT91G0,0,1
106,9.755786913261568,1034.1134128057265,Basic,Electronic check,Yes,Both,Yes,Mobile,31.809768239283567,176.06246039159916,46,Sci-Fi,2.898327886528814,6,Male,20,No,Yes,VCUEFFSXD0,0,1
88,12.169887642924763,1033.9691158928065,Standard,Bank transfer,Yes,TV Shows,Yes,TV,6.930617519771986,32.31734183619648,36,Comedy,1.0466858322397157,2,Male,21,Yes,Yes,BDVE7NSJGZ,0,1
69,15.303431624999163,614.1966063716278,Basic,Credit card,No,Both,Yes,Computer,19.81752654565773,47.57057013571688,39,Comedy,2.1603147957174955,3,Male,24,Yes,Yes,KS4HZSUQP3,0,1
106,12.808107909816668,1357.6594384405669,Standard,Mailed check,Yes,Movies,No,TV,28.164529740074045,96.28437380186932,21,Drama,2.898327886528814,4,Male,10,No,Yes,UR74N2FR4T,0,1
37,13.882623628482191,513.6570742538412,Basic,Credit card,Yes,Both,Yes,Computer,36.957939528919965,85.52221185101602,36,Comedy,3.3857291365687905,2,Male,16,Yes,Yes,UODYGBU9LQ,0,1
76,12.169887642924763,614.1966063716278,Standard,Electronic check,No,Both,Yes,Computer,31.52919397179973,137.3661366334053,16,Missing,2.898327886528814,8,Female,4,No,Yes,66I6XTWLX8,0,1
62,19.66108871859693,614.1966063716278,Basic,Bank transfer,Yes,Both,Yes,TV,38.79163832242213,66.3084438752339,41,Missing,2.23942711901061,7,Female,4,Yes,Yes,MBW4492OHO,0,1
82,12.169887642924763,1441.256565247989,Standard,Missing,No,TV Shows,Yes,Mobile,27.36317928941726,48.23584190160734,41,Fantasy,2.7890693177738526,6,Female,12,No,Yes,SEAZXTCVV5,0,1
55,18.957842182710028,1042.6813200490517,Premium,Credit card,Yes,Both,No,Mobile,22.471398356277145,160.9807488668827,49,Drama,2.898327886528814,4,Female,6,No,Yes,0QNQARS50C,0,1
109,13.850735425206969,614.1966063716278,Standard,Missing,Yes,Both,No,TV,29.54107789253112,155.4985475993666,32,Sci-Fi,1.6955217849527355,0,Female,3,No,Yes,RZUB4PA36O,0,1
93,12.169887642924763,614.1966063716278,Basic,Electronic check,Yes,Both,Yes,TV,6.291089281235792,123.1828816560034,37,Fantasy,2.2136987779615955,5,Female,19,No,Yes,SC0PFQVRQP,0,1
28,12.567639206076333,351.8938977701373,Standard,Electronic check,Yes,Both,Yes,TV,8.868128407915199,40.76469130672833,20,Fantasy,3.067584786967668,0,Female,20,Yes,Yes,KO08A4M1MO,0,1
78,12.768163160294566,995.9167265029762,Premium,Electronic check,No,Both,Yes,TV,13.154605815120238,23.91225733797851,40,Comedy,1.4568963376979638,2,Male,13,Yes,Yes,ZO073B6JIP,0,1
37,8.406970360937345,311.0579033546818,Premium,Mailed check,No,Both,No,Mobile,5.669360091109094,144.8671487588813,43,Fantasy,4.028399453230392,5,Male,3,Yes,Yes,VGPR4ZHOZK,0,1
112,15.430653236032258,1728.233162435613,Premium,Bank transfer,Yes,Both,Yes,Computer,9.34157559299579,154.9118144952301,14,Action,2.898327886528814,1,Female,21,Yes,Yes,TDS79JX46W,0,1
68,12.169887642924763,439.9206654462688,Basic,Electronic check,No,Both,No,Tablet,36.05038930799116,103.39444709569564,22,Sci-Fi,3.526487904499321,7,Female,15,No,Yes,ZY3BIDO8KR,0,1
69,7.345694722673898,506.8529358644989,Premium,Bank transfer,No,Movies,Yes,TV,25.21440113317689,130.19777417731473,13,Drama,1.2963456674180112,5,Male,3,No,Yes,ID5EBX9Y32,0,1
39,12.169887642924763,460.98556062072015,Standard,Bank transfer,Yes,TV Shows,Yes,Missing,11.72149009694538,112.3595935388942,29,Drama,3.015116098591699,2,Male,12,No,Yes,AAPUO6PL66,0,1
5,16.778901624807826,83.89450812403913,Standard,Credit card,Yes,TV Shows,No,Tablet,16.59979149847202,146.2807272311457,31,Missing,2.898327886528814,9,Male,14,No,Yes,EZMIIGEQ6B,0,1
50,10.810084937778171,540.5042468889086,Premium,Missing,Yes,Movies,Yes,TV,12.416894607957753,151.17149808318348,5,Fantasy,2.898327886528814,8,Female,2,No,Yes,ZZ4G2TMF8P,0,1
90,15.208708749439475,614.1966063716278,Premium,Bank transfer,Yes,Movies,Yes,Missing,15.194463058698863,14.35342959282356,3,Drama,2.0437771488600607,2,Male,12,No,Yes,YDZFY4XDSU,1,0
99,9.945576014294076,614.1966063716278,Standard,Electronic check,Yes,TV Shows,No,TV,27.434609001585248,174.6498673163398,48,Missing,2.898327886528814,0,Female,16,Yes,Yes,P7Z356X98F,0,1
44,6.479454972507651,614.1966063716278,Basic,Credit card,Yes,Movies,Yes,Computer,17.342257494578252,36.76798839489727,27,Action,3.955747869955061,4,Missing,20,No,Yes,6OEX5I7KNV,0,1
8,5.656137699264453,45.24910159411562,Premium,Bank transfer,Yes,Both,No,Mobile,33.080428227881825,11.717720881049042,4,Comedy,2.898327886528814,0,Female,23,No,No,ARFC3VKEJ3,1,0
64,10.631711158221233,680.4295141261589,Premium,Bank transfer,No,TV Shows,No,TV,36.35878503187836,170.2436827222837,47,Comedy,3.58798508297294,1,Male,6,No,Yes,T68NQTTHB7,0,1
76,11.96097603783746,909.034178875647,Standard,Bank transfer,Yes,Movies,Yes,Computer,32.281810685069686,101.40195875540806,20,Action,2.786863709135698,4,Male,5,No,Yes,7LMVU1UZ5R,0,1
27,15.751104387822997,614.1966063716278,Basic,Mailed check,No,TV Shows,Yes,Computer,38.60696757685309,47.593880278981366,33,Missing,2.898327886528814,4,Male,17,No,Yes,UAG9XD3D47,1,0
96,17.316464817681638,1662.3806224974371,Premium,Bank transfer,No,Both,No,Mobile,35.0189663245901,63.98424928943824,32,Comedy,2.898327886528814,2,Female,6,No,Yes,W60OAVLA7F,0,1
5,12.169887642924763,51.24043074701159,Premium,Credit card,No,Both,Yes,Computer,38.06189794809796,84.08697806852835,26,Drama,2.6649967908319074,3,Female,6,No,Yes,15LZ668ACH,0,1
51,12.169887642924763,590.0332035492436,Standard,Missing,Yes,Movies,No,Tablet,1.689876000737781,136.42792497124697,47,Comedy,3.1780161862873584,7,Missing,15,Yes,Yes,6VN1H5NMZH,0,1
74,17.3699651309039,1285.3774196868883,Standard,Missing,No,Both,No,Tablet,18.220738370651045,172.06492789226522,22,Comedy,4.936836032709911,7,Female,7,No,Yes,LY9P4R42SL,0,1
37,10.379321362210224,384.0348904017784,Basic,Credit card,Yes,Both,Yes,Computer,8.105231653120711,98.6173466544715,41,Fantasy,1.4557610261937128,2,Male,4,Yes,Yes,FW1PIPB7B1,0,1
97,19.83052644504464,1923.56106516933,Standard,Credit card,No,Movies,No,Computer,37.23291496479022,105.77056700592476,3,Comedy,2.898327886528814,0,Female,24,Yes,Yes,5GM6WR4QLT,0,1
50,7.281704254617344,364.0852127308672,Premium,Missing,No,Movies,No,TV,13.410994464145618,7.322200626054652,44,Comedy,4.624857351801802,4,Male,2,No,No,3TRZWIDJYO,0,1
15,6.391937862223744,95.87906793335615,Basic,Credit card,Yes,TV Shows,Yes,Missing,32.13755967264174,64.9872454287678,35,Sci-Fi,2.898327886528814,8,Male,15,Yes,Yes,PNHCK6FRBW,0,1
29,12.998426607572249,376.9543716195952,Missing,Bank transfer,No,Both,No,Computer,22.834638129987667,66.61956619756639,47,Drama,2.898327886528814,5,Female,4,No,Yes,GX1QDGUH7L,1,0
47,17.726918093282382,833.165150384272,Premium,Electronic check,Yes,Movies,No,Tablet,14.317891925061971,93.04958366620124,26,Drama,2.898327886528814,6,Male,23,No,Yes,VKYB0IEH6R,1,0
22,12.169887642924763,614.1966063716278,Missing,Bank transfer,No,Movies,No,Computer,38.193817815349846,124.7604020595849,44,Drama,2.607315427244943,8,Male,3,No,Yes,YHYDXDWGKJ,0,1
29,10.2158199227341,296.2587777592889,Premium,Electronic check,No,Movies,Yes,TV,17.77621774287508,6.17195099163116,40,Comedy,2.5442589960072297,3,Female,5,No,Yes,0V7T4OUFKT,0,1
34,12.169887642924763,506.1767759164488,Standard,Bank transfer,No,Movies,Yes,Computer,22.886800947843867,96.27057425623762,11,Fantasy,2.898327886528814,9,Male,12,No,Yes,CLZ1M9MYQK,0,1
82,8.590904340661071,704.4541559342078,Premium,Missing,No,Movies,No,Computer,5.791036569732037,165.76801184579858,36,Action,3.414638906016447,5,Male,24,Yes,Yes,97LVWKGWW4,0,1
92,12.169887642924763,1103.3084726517473,Premium,Missing,No,TV Shows,No,Tablet,21.966115206804265,15.38686749156489,12,Drama,2.898327886528814,3,Female,23,Yes,Yes,TAPMGBC8KI,0,1
81,13.802577582221666,1118.008784159955,Standard,Missing,No,Both,No,TV,32.895377252023735,13.445780393152964,26,Fantasy,4.432479969299443,1,Female,19,Yes,Yes,KM3SRQLGCY,0,1
68,12.169887642924763,1194.8511597431304,Basic,Electronic check,Yes,Both,No,Computer,3.8184573784271554,70.95555301820166,14,Fantasy,2.898327886528814,0,Female,9,No,Yes,IG1BLL35T8,0,1
68,12.169887642924763,967.6157073544754,Basic,Electronic check,Yes,Both,No,Tablet,36.35321106672012,56.49716456951105,14,Comedy,2.783647021177201,0,Male,23,Yes,Yes,9O9MMH2E4R,0,1
6,12.265102695645528,73.59061617387317,Standard,Electronic check,No,Both,Yes,Computer,26.731103043270664,46.50343704348147,27,Drama,2.898327886528814,2,Female,17,Yes,Yes,WPFR2Z3BXH,1,0
22,19.72323181937803,433.9111000263166,Basic,Bank transfer,No,Movies,Yes,TV,39.55586530057095,141.66335606932796,30,Sci-Fi,2.393111814897246,2,Male,22,No,Yes,UW6DW8SH36,0,1
51,12.169887642924763,640.2066904562238,Basic,Mailed check,No,Both,Yes,Computer,23.92237362340046,167.6009751458447,18,Fantasy,2.898327886528814,1,Female,6,No,Yes,UUQ8BI65NE,0,1
44,12.169887642924763,614.1966063716278,Premium,Missing,Yes,Both,No,Mobile,15.36425482462204,43.35824587451431,31,Sci-Fi,2.875755813451184,4,Male,17,No,Yes,28CGLM37E8,0,1
52,12.169887642924763,662.2276346570869,Basic,Credit card,No,Both,No,Mobile,2.711162055813915,19.2839781480334,30,Action,3.198726837715748,7,Missing,0,No,Yes,HOP2UB0UL3,1,0
69,19.15949722296332,1322.005308384469,Basic,Credit card,Yes,Both,Yes,Tablet,11.240032890718377,8.963731806244411,11,Sci-Fi,4.3813332334963295,0,Male,18,Yes,No,VXDDTDI22I,0,1
65,11.031963285283648,717.0776135434371,Premium,Missing,Yes,Both,No,Mobile,2.5610726308330127,92.6545924519135,25,Fantasy,2.997518989092514,5,Female,6,No,Yes,M2AA93U36X,0,1
39,17.74202931298114,614.1966063716278,Standard,Credit card,Yes,TV Shows,No,Mobile,32.466545736883816,48.73588755466557,20,Drama,1.954657421260221,4,Male,1,No,Yes,5S2SA7GGCO,0,1
22,9.801543643925116,614.1966063716278,Premium,Mailed check,No,Both,Yes,Computer,10.83072210698237,22.177220208142952,25,Sci-Fi,2.898327886528814,7,Male,7,Yes,Yes,G6BP6AGJTP,0,1
30,8.877794837653134,266.333845129594,Standard,Bank transfer,No,TV Shows,Yes,TV,33.4205355687924,174.90474941164192,22,Action,2.8986391049739786,2,Female,21,Yes,Yes,3WBV3E1D36,0,1
86,12.169887642924763,1106.9841736217966,Premium,Bank transfer,Yes,TV Shows,No,TV,19.095929067357563,156.88077210305678,0,Missing,2.898327886528814,0,Male,18,Yes,Yes,OGZFUS04WU,0,1
5,8.90071517032418,44.503575851620894,Standard,Credit card,Yes,Both,Yes,Mobile,26.25872787274804,62.54815665950428,25,Action,2.898327886528814,3,Female,18,No,Yes,1K1M7OBMB3,0,1
74,12.169887642924763,1400.6297928053657,Standard,Bank transfer,No,Movies,No,Mobile,29.787688285621968,92.22789263591667,7,Sci-Fi,3.0459458684438494,5,Female,14,No,Yes,5XZJ4HOK0M,0,1
72,18.61368383069979,1340.185235810385,Basic,Electronic check,Yes,Both,Yes,Computer,25.75871751772664,167.63140981248364,9,Comedy,3.1134336490430434,7,Female,15,Yes,Yes,RA0Q2B4M7A,0,1
21,7.526048814017846,158.04702509437476,Standard,Credit card,Yes,Both,No,Mobile,27.971892530487303,30.79310580242188,18,Comedy,4.632832516768197,5,Male,8,No,Yes,BWUL3E7213,0,1
74,12.169887642924763,493.2214730024359,Basic,Bank transfer,No,Both,No,Missing,4.647168546266849,78.75998206611862,38,Comedy,2.393574943124533,7,Male,16,No,Yes,NSJ7R2HKGE,0,1
105,13.803143437153617,614.1966063716278,Standard,Credit card,Yes,Both,Yes,Mobile,37.57308266440068,15.037870511699523,4,Fantasy,2.898327886528814,0,Missing,18,Yes,Yes,LEQ2SPHHL6,0,1
48,18.75560156080844,614.1966063716278,Premium,Missing,Yes,Both,No,TV,15.506441464855827,136.2228235254136,40,Comedy,4.358640745900814,7,Female,24,No,Yes,GLTG31MOIR,0,1
93,12.858291118242857,1195.8210739965857,Standard,Bank transfer,No,Both,Yes,TV,31.890309652577635,75.76074802901249,34,Action,4.049705036434835,4,Male,19,No,Yes,CA2PHT9NWH,0,1
112,15.746051614877238,614.1966063716278,Basic,Credit card,Yes,Both,Yes,Missing,12.520508359078098,94.3277797025814,49,Missing,2.518646280874435,5,Female,14,Yes,Yes,GIJVMGRJFU,0,1
11,10.390014709578608,614.1966063716278,Basic,Bank transfer,No,Both,No,Computer,18.11417036804472,79.0322755441406,42,Fantasy,1.050335379381075,4,Female,16,No,Yes,2L6HZ6JJGP,0,1
40,16.33146641838277,653.2586567353109,Premium,Electronic check,No,Both,No,Tablet,26.51838695844401,148.54782739979316,30,Fantasy,3.126181062675712,3,Male,15,Yes,Yes,26HYTQ71V5,0,1
13,8.32602894657524,614.1966063716278,Premium,Missing,Yes,TV Shows,No,Computer,35.49507282178521,178.04306224404243,15,Drama,3.53170999321919,0,Female,17,No,Yes,ASUKOF827I,0,1
7,12.169887642924763,130.0711559221928,Basic,Bank transfer,Yes,Both,Yes,Mobile,10.419898601983482,171.95474354613768,23,Missing,2.7890563912185886,0,Missing,5,Yes,Yes,6NWTMMXFNE,0,1
71,18.392771296096853,1305.8867620228766,Missing,Missing,No,Movies,No,TV,6.868602625628502,38.510915752894135,32,Action,1.39952057312818,1,Male,15,No,Yes,YW1TQF8ENJ,0,1
57,19.25634415105496,1097.6116166101328,Premium,Bank transfer,No,Movies,No,Mobile,32.227307074957395,165.49521791813314,7,Comedy,2.898327886528814,5,Male,23,No,Yes,JY57X5TRMO,0,1
75,5.321912124165693,399.14340931242697,Basic,Missing,No,TV Shows,Yes,Computer,13.28975989252179,141.2181047443308,0,Action,2.898327886528814,3,Female,18,No,Yes,LNQORYMH26,0,1
106,5.351388480214229,614.1966063716278,Standard,Missing,Yes,Movies,Yes,TV,9.158522199687516,117.5164785245804,9,Action,1.171765950934513,1,Male,11,Yes,Yes,GH9A22N66B,0,1
35,13.459910271890804,614.1966063716278,Premium,Mailed check,No,Movies,No,TV,25.142190240358747,32.68506048743759,4,Comedy,2.593705056409075,6,Male,1,Yes,Yes,VN65AE43O6,0,1
75,13.909022163181207,1043.1766622385906,Standard,Credit card,Yes,Both,No,Mobile,17.301771364214957,23.653572238387955,13,Action,4.017035880432854,4,Male,2,No,Yes,KS9FTKV2DQ,1,0
36,15.922989831549245,614.1966063716278,Basic,Mailed check,No,Both,No,Computer,23.094776176183945,161.38123273423747,3,Comedy,2.898327886528814,3,Male,2,No,Yes,WABF53RSD0,0,1
2,17.12165738657223,34.24331477314446,Standard,Mailed check,No,Movies,No,TV,32.41006918545784,56.23631937610436,20,Drama,4.634447557451434,8,Male,19,Yes,Yes,JCP7F0F4IZ,0,1
86,12.169887642924763,1253.0723111169552,Standard,Missing,Yes,Movies,Yes,Computer,21.46149818496841,77.77099424885388,28,Fantasy,3.210023765935128,0,Male,12,Yes,Yes,PHPFEBIGBE,0,1
38,12.169887642924763,663.816373964833,Standard,Bank transfer,Yes,Both,Yes,TV,19.596034431523737,54.34176131489776,2,Drama,4.355195065811586,0,Male,1,No,Yes,8YUG2KSKFD,1,0
34,15.846287805812688,538.7737853976314,Standard,Missing,Yes,Movies,Yes,Mobile,16.122368278119865,97.91702129378668,28,Comedy,4.075564621623011,5,Male,10,No,Yes,O2RVL1WTJQ,0,1
47,15.856125265686966,745.2378874872874,Premium,Missing,No,Movies,Yes,TV,26.288753439288467,23.33021493588715,5,Comedy,2.898327886528814,9,Female,14,No,Yes,TWLBEGJPJE,1,0
25,11.512637969727292,614.1966063716278,Basic,Missing,Yes,TV Shows,Yes,TV,28.29125948852876,84.80992993376218,47,Fantasy,2.898327886528814,7,Female,13,Yes,Yes,JUSSZ0TYNB,0,1
77,17.084145045683787,1315.4791685176515,Basic,Bank transfer,Yes,Both,No,Computer,31.304300798505427,36.69464196111819,7,Missing,2.898327886528814,5,Male,17,Yes,Yes,G7ZUOCOKKN,1,0
55,13.28379510486568,730.6087307676124,Basic,Bank transfer,Yes,Movies,No,Mobile,8.655617150629546,39.13592483637288,31,Comedy,1.3577406268270755,6,Female,10,No,Yes,KGINLK6E4A,1,0
100,8.569442146773776,856.9442146773775,Standard,Bank transfer,Yes,Movies,No,Tablet,9.916502461641532,35.82644275578191,1,Drama,1.1188134784803223,5,Female,4,Yes,Yes,3UBWONJ9HM,0,1
34,8.894812618099067,302.4236290153683,Premium,Mailed check,No,Both,Yes,TV,5.28692148720788,149.7997293052415,13,Drama,3.157066954016217,8,Female,6,Yes,Yes,NOEYROI0WW,0,1
44,12.169887642924763,811.7197284184109,Basic,Mailed check,Yes,Movies,Yes,Mobile,28.31281687134884,34.96217159892621,24,Missing,2.4932275730791305,2,Female,21,Yes,No,2639EQOIMD,0,1
14,5.651174540935654,79.11644357309915,Premium,Electronic check,Yes,TV Shows,No,Mobile,32.31333870696665,36.21862678672311,43,Missing,4.034370196501071,2,Male,16,No,Yes,XJSI88BT5K,0,1
117,15.908995425625095,1861.3524647981365,Premium,Credit card,Yes,TV Shows,Yes,TV,16.302056970487136,37.10177367549986,25,Drama,1.0480463292024194,1,Male,21,No,Yes,DV417WR3H8,0,1
74,12.169887642924763,1467.3729482111548,Basic,Electronic check,Yes,Both,Yes,Tablet,21.48170004226006,80.07380831503697,33,Comedy,3.4038980916910493,7,Female,17,No,Yes,VKYYFI9JT0,0,1
18,5.227676036656794,94.09816865982228,Standard,Electronic check,Yes,TV Shows,No,Mobile,28.17505236706256,36.557295856592944,26,Action,2.898327886528814,4,Female,2,Yes,Yes,LTP4SEXPBP,0,1
76,5.09848179125751,387.4846161355707,Basic,Credit card,No,TV Shows,No,Computer,20.732478485092056,68.05434114403255,1,Comedy,3.3124915638095405,9,Female,16,No,Yes,X2HXQZDL41,0,1
63,10.937072836237483,689.0355886829615,Standard,Bank transfer,Yes,Both,Yes,TV,28.34693307698313,9.346276166162806,46,Comedy,2.7849523742473834,8,Female,5,Yes,Yes,MYP0E84TGK,0,1
89,12.169887642924763,1643.8078590494374,Standard,Mailed check,Yes,TV Shows,Yes,TV,5.564469963219186,39.82291650875301,2,Missing,1.7123752382327084,3,Male,13,No,Yes,UOEK0FDKQI,0,1
114,11.348575137828478,1293.7375657124464,Basic,Mailed check,No,Movies,Yes,Missing,33.35674864352124,96.70465210858536,3,Sci-Fi,1.4900406507818698,2,Female,14,Yes,Yes,D7V1GQP4ZS,0,1
92,12.7203998263147,1170.2767840209524,Premium,Missing,No,Movies,No,Computer,22.68228121233774,21.548617924508395,36,Drama,1.1132469825888562,7,Male,24,Yes,Yes,BP4NVKDHAQ,0,1
96,12.846105704818378,1233.2261476625642,Basic,Electronic check,Yes,Both,No,TV,20.90232603601848,107.0719880327416,15,Action,1.0177119765235636,4,Male,10,Yes,Yes,VJPEAO45MX,0,1
54,9.033418657188756,487.8046074881928,Basic,Bank transfer,No,Movies,Yes,Mobile,15.189647972795315,137.9098836309627,19,Drama,2.898327886528814,5,Male,14,Yes,No,QOKIE06Y78,0,1
29,6.513702582241343,188.89737488499887,Standard,Mailed check,No,Movies,Yes,Computer,1.5500911862577167,141.12349402710265,7,Sci-Fi,3.779706484544885,5,Male,19,No,Yes,FB0YUU644W,0,1
44,16.200458747880333,712.8201849067347,Basic,Electronic check,Yes,TV Shows,No,TV,18.395182215561697,98.8867499597631,28,Fantasy,2.5502701202218803,8,Female,17,No,Yes,VGMSYM5ULT,0,1
5,13.15059559240584,65.7529779620292,Basic,Bank transfer,No,Both,No,Mobile,33.51242193470541,105.7436217632179,0,Action,2.898327886528814,1,Male,21,Yes,Yes,BKKCQWPOHH,0,1
35,14.401350459551212,504.0472660842924,Basic,Mailed check,Yes,Both,No,Mobile,3.995640683200929,40.73587965140028,6,Comedy,2.898327886528814,6,Male,24,Yes,Yes,3VYTTJWF3S,1,0
43,10.873958350397947,467.5802090671118,Standard,Missing,No,Both,Yes,Computer,3.134801626151836,108.5186458695218,41,Drama,4.478729695981276,4,Missing,10,No,No,6W8ONKVDV7,1,0
62,17.588552489037202,1090.4902543203066,Premium,Credit card,Yes,Both,No,TV,22.396572906677804,103.3997529751133,14,Comedy,1.107166243140051,7,Female,24,No,Yes,8OHY4PJDVC,0,1
9,6.576820055715689,59.1913805014412,Basic,Credit card,No,Movies,No,Tablet,7.720693155352497,10.559541066290432,28,Comedy,4.186817971269734,2,Male,20,No,Yes,DB37V024VF,0,1
118,19.16117966988404,2261.0192010463165,Standard,Electronic check,No,Both,Yes,Mobile,12.0328826669826,98.32812236917376,36,Action,2.898327886528814,9,Male,21,No,Yes,LPF96SC93N,0,1
77,5.0746588625433295,390.7487324158364,Basic,Credit card,No,TV Shows,Yes,TV,12.714291550126278,28.488670024179104,7,Sci-Fi,2.91536710592108,5,Female,22,No,Yes,3DWFDWQTFK,1,0
115,11.17884017925886,1285.5666206147691,Standard,Electronic check,No,TV Shows,Yes,Computer,29.103556133577,37.795793660763245,33,Comedy,2.4887672286977645,2,Female,6,No,Yes,UK3MUKUEJY,0,1
55,12.169887642924763,785.7810092633655,Premium,Credit card,Yes,TV Shows,Yes,Mobile,23.954938703430795,39.85908713012388,5,Missing,1.2474989172972917,4,Female,16,Yes,Yes,FOX2BV2O4O,0,1
102,8.08677236248118,824.8507809730803,Basic,Bank transfer,No,Movies,Yes,Tablet,10.70578261982233,142.6347907356358,40,Fantasy,2.763539524687376,3,Male,20,Yes,Yes,3RR2KKLO1L,0,1
83,8.86251816368866,735.5890075861588,Missing,Credit card,No,Both,No,Mobile,12.340744773788511,60.42202889957744,47,Drama,2.898327886528814,8,Male,5,Yes,Yes,4OUVQSSS9U,0,1
116,9.249865017444884,1072.9843420236064,Basic,Electronic check,No,Movies,Yes,Computer,20.312797492889903,11.444839606233693,40,Comedy,1.4185011444851732,7,Female,1,Yes,Yes,T9A50KD21Z,0,1
19,6.125514978180368,116.38478458542698,Basic,Credit card,No,Movies,No,Tablet,6.268261829487535,148.05977268262404,29,Comedy,4.601373801728175,6,Male,13,No,Yes,PO8QJ2Z8HO,0,1
64,19.15448811979087,1225.8872396666156,Premium,Electronic check,Yes,Movies,Yes,Tablet,5.172751964024302,17.9131808936634,33,Drama,4.700071952851642,2,Male,22,No,Yes,Y3V5G1HCTY,0,1
31,12.169887642924763,614.1966063716278,Basic,Electronic check,No,TV Shows,No,Mobile,15.015741398643035,130.7261485547089,31,Missing,3.127755278498073,8,Male,13,No,Yes,S74Y4BOE5G,0,1
85,12.169887642924763,979.0630663136844,Standard,Bank transfer,No,Both,No,TV,18.06741365352505,77.21773933898096,20,Comedy,2.219642137974664,5,Male,15,Yes,Yes,YZG6NV5X4V,0,1
48,8.416702097829532,614.1966063716278,Basic,Bank transfer,Yes,Both,Yes,Computer,16.260158791498633,95.09496564396647,43,Fantasy,1.7401338957102466,6,Male,7,No,Yes,XR2V49I6RU,1,0
53,19.3455289215684,1025.3130328431253,Standard,Bank transfer,No,TV Shows,Yes,Computer,18.687848453148373,132.16334245258798,41,Sci-Fi,4.751308760111195,6,Male,8,Yes,No,TE1OOM5V4T,0,1
7,9.1128719429902,614.1966063716278,Standard,Missing,No,Movies,No,TV,27.35700682362576,51.54664080754543,46,Drama,3.4591711781058927,7,Female,7,No,Yes,H34GMGSYE2,0,1
61,15.76363621062589,961.5818088481792,Basic,Credit card,Yes,Both,No,Computer,1.9894305369554488,39.31289643930539,9,Sci-Fi,3.5189666137990563,1,Male,19,No,Yes,N0Z59F79IY,0,1
12,17.03979191644393,204.4775029973272,Basic,Electronic check,No,TV Shows,No,Tablet,12.438822282735035,84.63725428791066,21,Comedy,2.898327886528814,4,Male,20,No,Yes,PMZMT39TM8,1,0
4,9.386695923147526,37.5467836925901,Premium,Credit card,No,Both,No,Computer,9.270005599414985,175.9761135380756,42,Comedy,3.126003185395791,5,Male,10,No,Yes,EB38S923C3,1,0
42,19.83102139620456,832.9028986405915,Standard,Mailed check,No,Movies,Yes,TV,16.09530187134729,36.73064188810815,30,Sci-Fi,1.081123421956927,5,Male,11,Yes,Yes,7S0GPYV37B,0,1
100,19.396173736538675,1939.617373653868,Premium,Bank transfer,Yes,Both,Yes,Mobile,20.358297929519907,104.43224193252412,2,Drama,2.170086946412743,2,Female,22,Yes,No,231LG9INNM,0,1
80,9.48589020829607,758.8712166636856,Basic,Credit card,Yes,Both,Yes,Computer,2.626301606900628,116.61427784011671,22,Drama,1.1897065602467478,3,Male,4,Yes,Yes,XUARYP9U38,0,1
111,11.562251336256873,1283.4098983245126,Standard,Bank transfer,No,TV Shows,Yes,TV,12.013524906833638,144.89160554721454,35,Drama,3.166852573650912,2,Male,10,Yes,Yes,1JMFNFQWJ0,0,1
